rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
1,1.0,00:02:53,4334.0,0,1,B,1,發短球,,1.0,2.0,,,,2.0,7.0,710.0,512.0,,,,,8.0,621.0,389.0,8.0,739.0,558.0,0
1,2.0,00:02:54,4352.0,0,1,A,2,挑球,,,2.0,7.0,710.0,512.0,1.0,3.0,482.0,341.0,,,,,7.0,712.0,512.0,8.0,623.0,390.0,0
1,3.0,00:02:55,4381.0,0,1,B,2,長球,,,1.0,3.0,482.0,341.0,1.0,3.0,372.0,636.0,,,,,9.0,533.0,345.0,8.0,580.0,561.0,0
1,4.0,00:02:56,4410.0,0,1,A,2,點扣,1.0,,1.0,3.0,372.0,636.0,2.0,6.0,837.0,386.0,,,,,9.0,446.0,635.0,8.0,565.0,362.0,0
1,5.0,00:02:57,4425.0,0,1,B,2,擋小球,,1.0,2.0,6.0,837.0,386.0,2.0,7.0,810.0,504.0,,,,,8.0,703.0,381.0,9.0,424.0,644.0,0
1,6.0,00:02:57,4449.0,0,1,A,2,推球,,,2.0,7.0,810.0,504.0,1.0,6.0,846.0,366.0,,,,,8.0,779.0,524.0,8.0,722.0,369.0,0
1,7.0,00:02:58,4460.0,0,1,B,2,長球,,1.0,1.0,6.0,846.0,366.0,1.0,5.0,417.0,617.0,,,,,8.0,669.0,377.0,8.0,785.0,528.0,0
1,8.0,00:02:59,4487.0,0,1,A,2,長球,1.0,,1.0,5.0,417.0,617.0,1.0,9.0,723.0,342.0,,,,,8.0,538.0,599.0,8.0,608.0,377.0,0
1,9.0,00:03:00,4521.0,0,1,B,2,切球,,,1.0,9.0,723.0,342.0,2.0,1.0,362.0,500.0,,,,,8.0,710.0,354.0,8.0,644.0,580.0,0
1,10.0,00:03:01,4544.0,0,1,A,2,放小球,,1.0,2.0,1.0,362.0,500.0,1.0,1.0,397.0,447.0,,,,,1.0,425.0,520.0,8.0,676.0,363.0,0
