rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
1,1.0,00:05:24,9731.0,0,1,B,1,發短球,,1.0,2.0,,,,2.0,7.0,597.0,394.0,,,,,8.0,652.0,527.0,8.0,556.0,355.0,0
1,2.0,00:05:25,9754.0,0,1,A,2,挑球,,1.0,2.0,7.0,597.0,394.0,1.0,6.0,468.0,608.0,,,,,7.0,562.0,392.0,8.0,648.0,544.0,0
1,3.0,00:05:26,9787.0,0,1,B,2,長球,1.0,,1.0,6.0,468.0,608.0,1.0,8.0,722.0,335.0,,,,,8.0,552.0,606.0,8.0,557.0,371.0,0
1,4.0,00:05:27,9817.0,0,1,A,2,切球,1.0,,1.0,8.0,722.0,335.0,2.0,1.0,790.0,469.0,,,,,8.0,667.0,346.0,8.0,615.0,580.0,0
1,5.0,00:05:28,9851.0,0,1,B,2,挑球,,,2.0,1.0,790.0,469.0,1.0,9.0,532.0,324.0,,,,,5.0,784.0,511.0,8.0,690.0,358.0,0
1,6.0,00:05:29,9894.0,0,1,A,2,過渡切球,,,1.0,9.0,532.0,324.0,2.0,6.0,403.0,556.0,,,,,9.0,556.0,324.0,8.0,684.0,557.0,0
1,7.0,00:05:30,9916.0,0,1,B,2,推球,,1.0,2.0,6.0,403.0,556.0,2.0,3.0,455.0,321.0,,,,,6.0,456.0,554.0,8.0,583.0,339.0,0
1,8.0,00:05:31,9951.0,0,1,A,2,過渡切球,,,2.0,3.0,455.0,321.0,2.0,6.0,426.0,513.0,,,,,5.0,502.0,329.0,8.0,612.0,557.0,0
1,9.0,00:05:32,9975.0,0,1,B,2,勾球,,1.0,2.0,6.0,426.0,513.0,2.0,2.0,790.0,411.0,,,,,6.0,453.0,540.0,8.0,552.0,343.0,0
1,10.0,00:05:33,10004.0,0,1,A,2,挑球,,1.0,2.0,2.0,790.0,411.0,1.0,9.0,515.0,616.0,,,,,7.0,749.0,404.0,8.0,608.0,550.0,0
1,11.0,00:05:34,10048.0,0,1,B,2,長球,,,1.0,9.0,515.0,616.0,1.0,4.0,758.0,314.0,,,,,8.0,549.0,613.0,8.0,607.0,361.0,0
1,12.0,00:05:36,10083.0,0,1,A,2,過渡切球,,1.0,1.0,4.0,758.0,314.0,2.0,1.0,811.0,499.0,,,,,8.0,730.0,334.0,8.0,644.0,578.0,0
1,13.0,00:05:36,10109.0,0,1,B,3,放小球,,,2.0,1.0,811.0,499.0,2.0,2.0,846.0,412.0,對手落地致勝,落地致勝,B,,8.0,736.0,528.0,8.0,660.0,350.0,0
2,1.0,00:05:51,10551.0,1,1,B,1,發短球,,1.0,2.0,,,,2.0,7.0,665.0,397.0,,,,,8.0,631.0,535.0,8.0,728.0,353.0,0
2,2.0,00:05:52,10578.0,1,1,A,2,推球,,,2.0,7.0,665.0,397.0,1.0,5.0,848.0,604.0,,,,,7.0,727.0,399.0,8.0,629.0,539.0,0
2,3.0,00:05:53,10608.0,1,1,B,2,長球,,,1.0,5.0,848.0,604.0,1.0,3.0,514.0,315.0,,,,,9.0,756.0,617.0,8.0,664.0,378.0,0
2,4.0,00:05:54,10648.0,1,1,A,2,長球,,,1.0,3.0,514.0,315.0,1.0,6.0,444.0,595.0,,,,,8.0,523.0,330.0,8.0,644.0,562.0,0
