rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
1,1.0,00:41:52,75367.0,1,0,B,1,發長球,,1.0,2.0,,,,1.0,9.0,595.0,317.0,,,,,8.0,661.0,544.0,8.0,584.0,361.0,0
1,2.0,00:41:53,75399.0,1,0,A,2,殺球,,,1.0,9.0,595.0,317.0,2.0,5.0,880.0,555.0,,,,,8.0,574.0,329.0,8.0,661.0,546.0,0
1,3.0,00:41:54,75422.0,1,0,B,2,擋小球,,1.0,2.0,5.0,880.0,555.0,2.0,2.0,813.0,404.0,,,,,8.0,767.0,573.0,8.0,639.0,345.0,0
1,4.0,00:41:54,75449.0,1,0,A,2,挑球,,1.0,2.0,2.0,813.0,404.0,1.0,3.0,851.0,621.0,,,,,8.0,734.0,378.0,8.0,741.0,554.0,0
1,5.0,00:41:56,75488.0,1,0,B,3,殺球,1.0,,1.0,3.0,851.0,621.0,2.0,15.0,432.0,351.0,出界,對手出界,A,,5.0,816.0,605.0,8.0,691.0,361.0,0
2,1.0,00:42:08,75855.0,1,1,A,1,發長球,,,2.0,,,,1.0,4.0,422.0,635.0,,,,,8.0,654.0,369.0,8.0,550.0,542.0,0
2,2.0,00:42:10,75915.0,1,1,B,2,殺球,,,1.0,4.0,422.0,635.0,2.0,5.0,455.0,343.0,,,,,4.0,440.0,629.0,8.0,615.0,358.0,0
2,3.0,00:42:11,75930.0,1,1,A,2,擋小球,,,2.0,5.0,455.0,343.0,1.0,2.0,452.0,480.0,,,,,8.0,582.0,352.0,6.0,470.0,578.0,0
2,4.0,00:42:11,75950.0,1,1,B,3,撲球,,,1.0,2.0,452.0,480.0,2.0,4.0,795.0,310.0,對手落地致勝,落地致勝,B,,6.0,467.0,513.0,8.0,525.0,347.0,0
3,1.0,00:42:38,76765.0,1,2,B,1,發長球,,1.0,2.0,,,,1.0,9.0,744.0,318.0,,,,,8.0,620.0,547.0,8.0,739.0,366.0,0
