rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
1,1.0,00:36:27,65631.0,1,0,B,1,發短球,,1.0,2.0,,,,2.0,7.0,695.0,503.0,,,,,8.0,620.0,375.0,8.0,716.0,571.0,0
1,2.0,00:36:28,65656.0,1,0,A,2,放小球,,1.0,2.0,7.0,695.0,503.0,2.0,7.0,518.0,408.0,,,,,8.0,729.0,515.0,8.0,637.0,374.0,0
1,3.0,00:36:29,65685.0,1,0,B,2,放小球,,,2.0,7.0,518.0,408.0,1.0,2.0,499.0,473.0,,,,,7.0,547.0,401.0,7.0,639.0,499.0,0
1,4.0,00:36:30,65703.0,1,0,A,3,撲球,,1.0,1.0,2.0,499.0,473.0,2.0,8.0,668.0,362.0,對手落地致勝,落地致勝,A,,7.0,594.0,504.0,8.0,556.0,386.0,0
2,1.0,00:36:46,66203.0,1,1,A,1,發短球,,1.0,2.0,,,,2.0,7.0,690.0,395.0,,,,,8.0,621.0,541.0,8.0,715.0,360.0,0
2,2.0,00:36:47,66222.0,1,1,B,2,放小球,,,2.0,7.0,690.0,395.0,2.0,7.0,762.0,472.0,,,,,7.0,718.0,399.0,8.0,638.0,553.0,0
2,3.0,00:36:48,66247.0,1,1,A,2,挑球,,,2.0,7.0,762.0,472.0,1.0,4.0,774.0,320.0,,,,,7.0,722.0,500.0,8.0,681.0,376.0,0
2,4.0,00:36:49,66289.0,1,1,B,3,殺球,1.0,,1.0,4.0,774.0,320.0,2.0,6.0,374.0,577.0,對手落地致勝,落地致勝,B,,8.0,727.0,332.0,8.0,695.0,557.0,0
3,1.0,00:37:14,67024.0,2,1,B,1,未知球種,,,2.0,,,,,,,,,,,1.0,,,,,,,0
3,2.0,00:37:14,67024.0,2,1,A,2,未知球種,,,2.0,,,,2.0,,,,,,,1.0,,,,,,,0
3,3.0,00:37:16,67087.0,2,1,B,2,過渡切球,,,2.0,,,,1.0,6.0,424.0,537.0,,,,,8.0,543.0,329.0,8.0,600.0,535.0,0
3,4.0,00:37:16,67105.0,2,1,A,2,撲球,,1.0,1.0,6.0,424.0,537.0,2.0,8.0,689.0,350.0,,,,,8.0,516.0,540.0,8.0,548.0,341.0,0
3,5.0,00:37:17,67117.0,2,1,B,2,擋小球,,1.0,2.0,8.0,689.0,350.0,1.0,8.0,678.0,546.0,,,,,8.0,534.0,355.0,6.0,421.0,528.0,0
3,6.0,00:37:17,67135.0,2,1,A,2,點扣,,,1.0,8.0,678.0,546.0,2.0,6.0,774.0,354.0,,,,,8.0,551.0,541.0,8.0,606.0,377.0,0
3,7.0,00:37:18,67147.0,2,1,B,2,擋小球,,1.0,2.0,6.0,774.0,354.0,2.0,1.0,782.0,470.0,,,,,8.0,601.0,361.0,8.0,745.0,573.0,0
3,8.0,00:37:19,67171.0,2,1,A,2,推球,,,2.0,1.0,782.0,470.0,1.0,8.0,688.0,357.0,,,,,7.0,728.0,494.0,8.0,654.0,373.0,0
3,9.0,00:37:19,67183.0,2,1,B,2,平球,1.0,,1.0,8.0,688.0,357.0,1.0,7.0,637.0,506.0,,,,,8.0,638.0,368.0,7.0,720.0,503.0,0
3,10.0,00:37:19,67193.0,2,1,A,2,平球,1.0,,1.0,7.0,637.0,506.0,2.0,8.0,530.0,367.0,,,,,8.0,712.0,523.0,8.0,634.0,361.0,0
3,11.0,00:37:20,67212.0,2,1,B,2,平球,,,2.0,8.0,530.0,367.0,1.0,8.0,490.0,578.0,,,,,8.0,563.0,370.0,8.0,667.0,545.0,0
3,12.0,00:37:20,67229.0,2,1,A,3,切球,1.0,,1.0,8.0,490.0,578.0,2.0,2.0,831.0,397.0,對手落地致勝,落地致勝,A,,8.0,609.0,587.0,8.0,553.0,363.0,0
4,1.0,00:37:40,67803.0,2,2,A,1,發短球,,1.0,2.0,,,,2.0,8.0,619.0,386.0,,,,,8.0,688.0,541.0,8.0,551.0,353.0,0
4,2.0,00:37:40,67826.0,2,2,B,2,放小球,,1.0,2.0,8.0,619.0,386.0,2.0,2.0,463.0,472.0,,,,,7.0,577.0,393.0,8.0,667.0,550.0,0
4,3.0,00:37:41,67852.0,2,2,A,2,放小球,,1.0,2.0,2.0,463.0,472.0,2.0,1.0,446.0,427.0,,,,,2.0,492.0,496.0,7.0,592.0,390.0,0
4,4.0,00:37:42,67881.0,2,2,B,2,挑球,,,2.0,1.0,446.0,427.0,1.0,9.0,605.0,637.0,,,,,1.0,490.0,425.0,7.0,541.0,506.0,0
4,5.0,00:37:44,67942.0,2,2,A,2,切球,,,1.0,9.0,605.0,637.0,2.0,8.0,598.0,375.0,,,,,9.0,586.0,644.0,8.0,606.0,375.0,0
4,6.0,00:37:45,67960.0,2,2,B,2,放小球,,,2.0,8.0,598.0,375.0,2.0,1.0,832.0,499.0,,,,,8.0,616.0,368.0,8.0,650.0,583.0,0
4,7.0,00:37:46,67990.0,2,2,A,2,推球,,,2.0,1.0,832.0,499.0,1.0,3.0,500.0,323.0,,,,,8.0,755.0,528.0,8.0,653.0,376.0,0
4,8.0,00:37:47,68022.0,2,2,B,2,後場抽平球,,,1.0,3.0,500.0,323.0,2.0,6.0,386.0,565.0,,,,,8.0,550.0,338.0,8.0,673.0,563.0,0
