rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
1,1.0,0:33:11,49796.0,0,1,A,1,發短球,,1.0,2.0,,,,,7.0,713.0,507.0,,,,,8.0,630.0,373.0,8.0,712.0,557.0,0
1,2.0,0:33:12,49813.0,0,1,B,2,挑球,,1.0,2.0,7.0,713.0,507.0,,3.0,496.0,307.0,,,,,8.0,719.0,515.0,8.0,654.0,363.0,0
1,3.0,0:33:13,49846.0,0,1,A,2,長球,1.0,,1.0,3.0,496.0,307.0,,9.0,482.0,636.0,,,,,9.0,575.0,307.0,8.0,636.0,545.0,0
1,4.0,0:33:15,49886.0,0,1,B,3,殺球,,,1.0,9.0,482.0,636.0,1.0,6.0,813.0,347.0,對手落地致勝,落地致勝,B,,4.0,477.0,638.0,8.0,639.0,339.0,0
2,1.0,0:33:27,50198.0,1,1,B,1,發短球,,1.0,2.0,,,,,7.0,709.0,391.0,,,,,8.0,626.0,532.0,8.0,709.0,347.0,0
2,2.0,00:33:28,50215.0,1,1,A,2,放小球,,1.0,2.0,7.0,709.0,391.0,,2.0,801.0,485.0,,,,,8.0,727.0,379.0,8.0,642.0,530.0,0
2,3.0,0:33:29,50234.0,1,1,B,2,放小球,,1.0,2.0,1.0,801.0,485.0,,2.0,829.0,429.0,,,,,1.0,793.0,491.0,8.0,706.0,368.0,0
2,4.0,0:33:30,50256.0,1,1,A,2,放小球,,,2.0,2.0,829.0,429.0,,1.0,822.0,465.0,,,,,2.0,790.0,405.0,7.0,739.0,503.0,0
2,5.0,0:33:31,50280.0,1,1,B,3,放小球,,,2.0,1.0,822.0,465.0,2.0,1.0,818.0,450.0,掛網,對手掛網,A,,1.0,794.0,479.0,7.0,732.0,388.0,0
3,1.0,0:33:58,50962.0,1,2,A,1,發短球,,1.0,2.0,,,,,7.0,578.0,512.0,,,,,8.0,648.0,374.0,8.0,526.0,556.0,0
3,2.0,0:33:59,50980.0,1,2,B,2,挑球,,1.0,2.0,7.0,578.0,512.0,,4.0,781.0,304.0,,,,,7.0,628.0,504.0,8.0,641.0,367.0,0
3,3.0,0:34:00,51008.0,1,2,A,2,過渡切球,,,1.0,4.0,781.0,304.0,,1.0,788.0,503.0,,,,,4.0,768.0,299.0,8.0,695.0,564.0,0
3,4.0,0:34:01,51025.0,1,2,B,2,撲球,,,1.0,1.0,788.0,503.0,,8.0,527.0,327.0,,,,,8.0,775.0,521.0,8.0,742.0,316.0,0
3,5.0,0:34:01,51037.0,1,2,A,2,平球,,1.0,2.0,8.0,527.0,327.0,,6.0,477.0,541.0,,,,,8.0,689.0,327.0,8.0,733.0,522.0,0
